Date,MSFT,SPY,TLT
2013-02-21,24.26973,136.069,102.361954
2013-02-22,24.508095,137.398773,102.432014
2013-02-25,24.163784,134.784515,104.445122
2013-02-26,24.163784,135.707153,103.841202
2013-02-27,24.552242,137.416855,103.534859
2013-02-28,24.543411,137.145477,103.727379
2013-03-01,24.675844,137.597748,104.29229000000001
2013-03-04,24.852413000000002,138.33050500000002,103.73966999999999
2013-03-05,25.028982,139.569748,103.44144399999999
2013-03-06,24.799442000000003,139.759735,102.502899
2013-03-07,24.843584,140.013046,101.71347800000001
2013-03-08,24.719982,140.610062,100.65216099999999
2013-03-11,24.605210999999997,141.143799,100.748642
2013-03-12,24.640524,140.827179,101.476662
2013-03-13,24.649353,141.02616899999998,101.371399
2013-03-14,24.843584,141.776962,101.06437700000001
2013-03-15,24.755299,141.589844,101.538033
2013-03-18,24.80827,140.808411,102.309929
2013-03-19,24.878897,140.481308,103.002892
2013-03-20,25.002499,141.462646,101.85382800000001
2013-03-21,24.817104,140.25415,102.83622700000001
2013-03-22,24.940697,141.380844,102.915176
2013-03-25,24.861242,140.79023700000002,102.81871
2013-03-26,24.861242,141.916901,102.941475
2013-03-27,25.046637,141.916901,103.818634
2013-03-28,25.258523999999998,142.353073,103.292351
2013-04-01,25.258523999999998,141.789734,104.07029
2013-04-02,25.426270000000002,142.489349,103.648384
2013-04-03,25.214382,141.044647,104.580177
2013-04-04,25.249697,141.617096,105.8284
2013-04-05,25.337984,140.981049,107.96444699999999
2013-04-08,25.240868,141.935104,107.138145
2013-04-09,26.141378,142.42576599999998,106.874466
2013-04-10,26.732901000000002,144.170288,105.40644099999999
2013-04-11,25.549868,144.642776,105.60862
2013-04-12,25.417442,144.28843700000002,107.18213700000001
2013-04-15,25.329159,140.94468700000002,108.113899
2013-04-16,25.576357,143.025467,107.22608899999999
2013-04-17,25.452753,140.93563799999998,107.93808700000001
2013-04-18,25.417442,140.05423000000002,108.20182
2013-04-19,26.282639,141.271805,107.97328200000001
2013-04-22,27.218467999999998,141.89871200000002,108.052361
2013-04-23,27.015411,143.361633,107.67438500000002
2013-04-24,28.039521999999998,143.452484,107.946877
2013-04-25,28.198439,144.034042,107.48098799999998
2013-04-26,28.066011,143.77958700000002,108.465515
2013-04-29,28.789953000000004,144.742722,108.069946
2013-04-30,29.222553,145.087982,108.131523
2013-05-01,28.88707,143.81591799999998,109.24237099999999
2013-05-02,29.275526,145.15159599999998,109.101372
2013-05-03,29.566862,146.62356599999998,106.529099
2013-05-06,29.796409999999998,146.996063,106.264801
2013-05-07,29.407953000000003,147.74115,105.850807
2013-05-08,29.125439,148.413544,106.01815
2013-05-09,28.834093,147.99556,105.745094
2013-05-10,28.860578999999998,148.477127,104.608719
2013-05-13,29.160751,148.595245,103.807068
2013-05-14,29.809760999999998,150.130814,102.679482
2013-05-15,30.094252,150.93948400000002,103.366585
2013-05-16,30.298731,150.230728,104.441322
2013-05-17,31.001083,151.68455500000002,103.11998
2013-05-20,31.187784000000004,151.675476,102.996643
2013-05-21,30.983299,151.893555,103.807068
2013-05-22,30.769934000000003,150.76681499999998,102.26548000000001
2013-05-23,30.360968,150.330704,102.749969
2013-05-24,30.467651,150.203506,102.890923
2013-05-28,31.134439,151.103058,100.28343199999999
2013-05-29,31.009978999999998,150.12171899999998,101.41100300000001
2013-05-30,31.14333,150.67601000000002,101.164345
2013-05-31,31.02775,148.513489,100.820763
2013-06-03,31.641192999999998,149.331253,101.354988
2013-06-04,31.107767,148.613403,100.418999
2013-06-05,30.921064,146.5327,101.805367
2013-06-06,31.081096999999996,147.859253,101.743523
2013-06-07,31.712318,149.740097,99.924461
2013-06-10,31.534506,149.740097,99.447639
2013-06-11,30.974407,148.19545,100.630913
2013-06-12,31.116665,146.968826,99.19156600000001
2013-06-13,30.867727000000002,149.204025,100.745728
2013-06-14,30.583231,148.268112,100.50729399999999
2013-06-17,31.116665,149.41304,99.97749300000001
2013-06-18,31.098871000000003,150.594193,100.030449
2013-06-19,30.752146000000003,148.513489,98.997276
2013-06-20,29.774193,144.833603,97.372505
2013-06-21,29.5786,145.298508,95.721222
2013-06-24,29.978678000000002,143.462524,96.118607
2013-06-25,29.934221,144.841812,95.262062
2013-06-26,30.53878,146.275894,95.88020300000001
2013-06-27,30.77882,147.134521,96.86036700000001
2013-06-28,30.707690999999997,146.53161599999999,97.522644
2013-07-01,30.547678,147.390274,97.719116
2013-07-02,30.174269,147.25325,97.657158
2013-07-03,30.2365,147.317184,97.365082
2013-07-05,30.414309999999997,148.90653999999998,94.04613499999999
2013-07-08,30.520996000000004,149.75604199999998,94.957726
2013-07-09,30.53878,150.833893,95.055077
2013-07-10,30.849949,150.888687,94.311638
2013-07-11,31.730099,152.943863,95.417969
2013-07-12,31.712318,153.00784299999998,95.33830999999999
2013-07-15,32.156834,153.592422,95.842773
2013-07-16,32.245754,153.016983,96.17028
2013-07-17,31.774555,153.409698,96.347267
2013-07-18,31.507849,154.250076,95.143578
2013-07-19,27.916082,154.524124,96.648186
2013-07-22,28.458406,154.825531,96.789825
2013-07-23,28.289486,154.496735,96.38266
2013-07-24,28.413953999999997,153.930389,95.16128499999999
2013-07-25,27.907194,154.304871,95.125923
2013-07-26,28.111677,154.46928400000002,95.710045
2013-07-29,28.040556,153.994293,95.010864
2013-07-30,28.316158,153.994293,94.975418
2013-07-31,28.307268,154.103928,95.32061
2013-08-01,28.156129999999997,155.885132,93.483932
2013-08-02,28.351721,156.150009,94.513184
2013-08-05,28.182803999999997,155.92163100000002,93.785599
2013-08-06,28.076115,155.03561399999998,94.060699
